timestamp_board_ms,timestamp_server_ms,seq_id,lat,lon,alt_m,rssi_dbm,gnss_fix_type,hpl_m
522758,522892,2342,51.121611,17.056732,114.8,-76,4,2.1
523144,523212,2343,51.12165,17.056751,115.0,-82,4,1.84
523545,523680,2344,51.121645,17.056652,115.5,-82,4,1.23
523945,524045,2345,51.121589,17.056711,115.1,-89,4,1.59
524361,524562,2346,51.121553,17.056743,114.7,-79,4,2.08
524768,524880,2347,51.121617,17.056723,115.2,-61,4,1.43
525168,525301,2348,51.121697,17.056722,114.6,-81,4,1.75
525580,525688,2349,51.121689,17.056737,114.9,-84,3,3.51
526001,526281,2350,51.121672,17.056812,114.7,-72,4,0.97
526409,526532,2351,51.121648,17.056754,114.7,-73,4,0.88
526809,527100,2352,51.121635,17.056807,114.7,-78,4,2.13
527190,527383,2353,51.121658,17.056804,114.6,-84,4,1.66
527574,527743,2354,51.12171,17.056749,114.5,-72,4,0.95
527969,528131,2355,51.121726,17.056822,114.3,-81,4,2.0
528360,528523,2356,51.121667,17.056739,114.3,-74,4,1.53
528757,528821,2357,51.121811,17.056846,114.5,-88,4,1.88
529158,529283,2358,51.121694,17.05688,114.3,-86,4,0.98
529566,529762,2359,51.121676,17.056901,114.2,-81,4,2.07
529965,530102,2360,51.121772,17.056807,114.9,-91,4,1.63
530372,530451,2361,51.121601,17.056838,114.8,-84,4,1.83
530773,530910,2362,51.121731,17.056888,114.4,-92,4,0.84
531143,531419,2363,51.121708,17.05686,114.4,-94,4,1.24
531529,531759,2364,51.121788,17.056797,114.0,-62,4,1.17
531927,532063,2365,51.121751,17.056876,113.9,-86,4,2.13
532309,532513,2366,51.121732,17.056926,114.1,-86,4,1.06
532718,532838,2367,51.121762,17.056975,114.1,-81,4,1.79
533141,533211,2368,51.121681,17.057016,114.2,-90,4,0.86
533559,534422,2369,51.121786,17.056947,113.7,-86,3,3.76
533956,534217,2370,51.121675,17.056978,114.4,-67,4,1.27
534378,534503,2371,51.121764,17.057007,114.0,-79,4,1.91
534781,534908,2372,51.121752,17.056866,113.6,-74,4,1.91
535176,535300,2373,51.121667,17.056927,113.9,-69,4,2.13
535566,535865,2374,51.121762,17.056993,113.7,-80,4,2.08
535962,536230,2375,51.121777,17.057075,113.6,-83,4,0.91
536356,536696,2376,51.121735,17.057038,113.6,-93,4,1.96
536759,536890,2377,51.121721,17.057032,113.7,-85,4,1.43
537161,537318,2378,51.1218,17.057013,114.1,-83,3,5.46
537561,537637,2379,51.121798,17.057055,113.7,-88,4,0.93
537968,538220,2380,51.121795,17.057013,113.8,-69,4,1.95
538386,538473,2381,51.121788,17.057013,113.8,-73,4,1.02
538800,538952,2382,51.121764,17.057027,113.5,-74,4,1.27
539177,539267,2383,51.121909,17.057138,113.3,-82,4,0.84
539539,539649,2384,51.121785,17.057038,113.2,-90,4,0.97
539953,540053,2385,51.121761,17.057069,113.4,-71,4,1.42
540333,540442,2386,51.121811,17.057122,113.6,-79,4,1.95
540729,540841,2387,51.121803,17.057063,113.6,-75,4,1.88
541112,541224,2388,51.1218,17.057128,113.4,-77,4,1.13
541485,541680,2389,51.121913,17.057137,113.4,-79,3,6.08
541893,541982,2390,51.121767,17.057103,113.2,-66,4,1.34
542304,542456,2391,51.121829,17.057131,113.1,-87,4,2.04
542696,542923,2392,51.121778,17.057106,113.0,-84,4,0.93
543057,543171,2393,51.121808,17.057231,112.9,-68,4,1.56
543449,543554,2394,51.121926,17.057184,113.5,-81,4,0.92
543854,543981,2395,51.121857,17.057127,113.1,-83,4,1.46
544232,544456,2396,51.12186,17.057195,113.0,-84,4,0.98
544635,545495,2397,51.121803,17.057206,113.4,-76,4,0.91
545035,545148,2398,51.121833,17.057094,113.4,-83,4,1.07
545443,545612,2399,51.121949,17.057283,113.5,-84,4,1.16
545845,545935,2400,51.121886,17.057175,112.9,-76,4,1.19
546231,546414,2401,51.121848,17.057338,112.9,-81,4,1.7
546649,546813,2402,51.121891,17.057282,113.0,-90,4,0.88
547046,547169,2403,51.121886,17.057195,113.1,-81,4,0.91
547446,547546,2404,51.121834,17.057244,112.8,-70,4,1.06
547832,547930,2405,51.121861,17.057315,112.5,-75,4,2.02
548225,548398,2407,51.121996,17.057266,112.5,-69,4,1.68
548612,548840,2408,51.121907,17.057345,112.9,-87,4,1.82
549009,549689,2409,51.121812,17.057276,112.7,-73,4,1.32
549435,550047,2410,51.12192,17.0573,112.6,-87,3,6.25
549814,549874,2411,51.121963,17.05736,112.5,-91,4,0.85
550190,550300,2412,51.121856,17.057351,112.5,-88,4,1.48
550612,550750,2413,51.121882,17.057284,112.7,-80,3,5.01
551009,551106,2414,51.121981,17.05736,112.3,-73,4,2.06
551399,551495,2415,51.121914,17.057356,112.2,-79,4,2.03
551815,551922,2416,51.121908,17.057311,112.7,-83,4,1.39
552206,552363,2417,51.121852,17.057295,112.4,-90,4,1.39
552633,552762,2418,51.121976,17.057277,112.3,-76,4,1.03
553043,553100,2419,51.121917,17.057367,112.4,-74,4,1.16
553436,553495,2420,51.121821,17.057388,112.0,-79,4,2.1
553868,553977,2421,51.121854,17.057425,112.4,-90,4,1.0
554259,554427,2422,51.121908,17.057449,112.1,-75,4,2.16
554670,554716,2423,51.121886,17.057396,112.4,-72,4,1.51
555075,555189,2424,51.121898,17.057421,111.8,-69,4,1.44
555494,555607,2425,51.122064,17.057396,112.2,-85,4,1.04
555918,556161,2426,51.121986,17.057447,112.0,-78,3,4.07
556318,556438,2427,51.121825,17.057499,111.9,-86,3,5.06
556707,556870,2428,51.121941,17.057464,112.1,-89,4,1.32
557114,557262,2429,51.121956,17.057526,111.9,-69,4,1.17
557504,557563,2430,51.12189,17.057524,112.0,-77,4,0.89
557934,558124,2431,51.121994,17.057558,112.1,-71,4,1.53
558336,558488,2432,51.121869,17.0575,112.0,-91,4,1.24
558730,558901,2433,51.122029,17.057475,111.6,-79,4,1.79
559133,559806,2434,51.12205,17.057541,111.7,-77,4,1.81
559513,559573,2435,51.122099,17.0575,111.8,-88,4,1.26
559898,560177,2436,51.121906,17.057556,111.9,-70,4,1.74
560316,560440,2439,51.121919,17.057502,111.6,-83,4,1.16
560707,560864,2440,51.122026,17.057502,111.7,-78,4,1.82
561091,561228,2441,51.122054,17.057613,111.6,-86,4,0.82
561499,561617,2442,51.122038,17.05751,111.6,-91,4,1.01
561917,562028,2443,51.122055,17.05762,111.3,-74,4,1.14
562327,562486,2444,51.122073,17.057607,111.2,-78,4,1.88
562742,562818,2445,51.122018,17.05759,111.0,-80,4,0.89
563131,563320,2446,51.122001,17.057499,111.5,-84,4,1.06
563510,563628,2447,51.121946,17.057677,111.1,-79,4,1.3
563932,564021,2448,51.122003,17.057564,111.8,-71,4,0.81
564327,564443,2449,51.122014,17.057667,111.5,-87,4,1.87
564724,564955,2450,51.121977,17.057593,111.1,-77,4,1.58
565144,565257,2451,51.122026,17.057597,111.5,-80,4,2.06
565552,565713,2452,51.121978,17.057677,111.5,-83,4,0.84
565959,566063,2453,51.12209,17.057679,111.5,-95,4,1.18
566391,566580,2454,51.122059,17.057603,111.0,-82,4,1.82
566782,566966,2455,51.122018,17.057741,111.3,-76,4,1.75
567195,567488,2458,51.122054,17.057667,111.4,-79,4,1.14
567596,567726,2459,51.121993,17.057689,111.4,-93,4,1.63
568000,568182,2460,51.122001,17.057679,110.7,-72,4,1.91
568423,568568,2461,51.122023,17.057647,111.0,-68,3,6.12
568831,569066,2462,51.122048,17.057747,110.8,-82,4,1.8
569239,569344,2463,51.122068,17.057733,111.3,-63,4,1.15
569655,569843,2464,51.122072,17.057686,111.0,-88,4,2.13
570050,570179,2465,51.122002,17.057782,111.1,-92,4,1.55
570437,570573,2466,51.122067,17.057745,111.0,-90,4,0.85
570821,570966,2467,51.122034,17.057755,110.9,-80,4,1.36
571192,571346,2468,51.121908,17.057848,110.6,-96,4,2.15
571623,571756,2469,51.122235,17.057687,110.7,-84,4,1.82
572006,572158,2470,51.122045,17.057694,110.7,-60,4,1.22
572403,572666,2471,51.122051,17.057714,110.6,-94,4,1.61
572799,573006,2472,51.122024,17.05781,110.5,-86,4,1.64
573203,573401,2473,51.122042,17.057782,110.6,-90,4,0.83
573615,573731,2474,51.122089,17.057794,110.5,-84,4,1.05
574028,574126,2475,51.122169,17.057769,110.6,-84,4,1.57
574420,575419,2476,51.122095,17.057907,110.5,-87,4,1.36
574817,575015,2477,51.122092,17.057932,110.4,-83,4,1.07
575221,575473,2478,51.122172,17.057885,110.3,-76,4,1.88
575618,576294,2479,51.122089,17.057773,110.4,-70,4,1.48
576042,576169,2482,51.12212,17.057832,110.6,-84,4,1.23
576449,576521,2483,51.122076,17.057906,110.5,-81,4,1.03
576860,576979,2484,51.12221,17.05787,110.1,-78,4,1.66
577270,577478,2485,51.122181,17.057926,110.5,-91,4,1.73
577688,577804,2486,51.122125,17.057951,110.4,-83,4,1.74
578090,578270,2487,51.122116,17.057992,110.4,-86,4,1.11
578471,578600,2488,51.122138,17.057872,110.5,-74,4,1.63
578877,579036,2489,51.122136,17.057917,110.1,-67,4,2.07
579267,579355,2490,51.122069,17.057899,110.1,-88,4,1.29
579659,579803,2491,51.122204,17.057829,110.5,-71,4,1.1
580068,580110,2492,51.122142,17.057972,110.5,-93,4,1.88
580487,580616,2493,51.122252,17.057974,110.1,-80,4,1.05
580887,580959,2494,51.122181,17.057926,110.2,-79,4,1.16
581292,581518,2495,51.122038,17.057882,110.2,-93,4,0.94
581717,581908,2496,51.122103,17.05795,110.3,-88,4,1.18
582121,582289,2497,51.122064,17.058014,110.0,-89,4,1.37
582560,582817,2498,51.12211,17.058052,109.7,-92,4,0.89
582968,583063,2499,51.122096,17.057958,109.8,-103,4,2.02
583342,583623,2500,51.122194,17.058057,110.5,-83,4,1.52
583753,583956,2501,51.12217,17.058041,109.6,-82,4,1.62
584159,584286,2502,51.122226,17.058038,109.8,-82,4,1.32
584578,584798,2503,51.122191,17.057961,110.2,-75,4,1.74
584988,585077,2504,51.122184,17.057971,109.6,-97,4,1.4
585386,585486,2505,51.1223,17.058,109.2,-85,4,1.87
585768,585877,2506,51.122215,17.058033,109.2,-61,4,1.95
586165,586278,2507,51.122203,17.058148,109.5,-74,4,1.74
586552,586643,2508,51.122168,17.058033,109.3,-74,3,5.78
586943,587171,2509,51.122156,17.058112,109.8,-90,4,1.9
587352,587478,2510,51.122257,17.058059,109.6,-83,4,1.49
587777,587938,2511,51.122258,17.058113,109.1,-100,4,0.96
588183,588294,2512,51.122304,17.058095,109.2,-77,4,0.96
588565,588632,2513,51.122254,17.058115,109.7,-70,4,2.13
588972,589127,2514,51.122214,17.058132,109.5,-93,4,1.1
589390,589455,2515,51.122263,17.058109,109.7,-91,3,4.58
589781,589917,2516,51.122237,17.058149,109.6,-82,4,1.15
590179,590259,2517,51.122288,17.0582,109.2,-80,4,1.4
590579,590888,2518,51.122315,17.058108,109.5,-86,4,1.72
590967,591168,2519,51.122244,17.058213,109.4,-88,4,1.02
591377,591523,2520,51.122344,17.058149,108.9,-88,4,1.83
591775,592007,2521,51.12232,17.058151,109.0,-82,4,1.77
592181,592280,2522,51.122265,17.058213,109.7,-77,4,1.56
592568,592741,2523,51.122302,17.058169,109.0,-82,4,1.59
592961,593112,2524,51.122288,17.05821,109.3,-83,4,0.95
593372,593527,2525,51.122277,17.058213,109.1,-96,3,4.89
593767,593999,2526,51.122376,17.058106,109.2,-75,4,0.92
594192,594379,2527,51.12231,17.058239,109.1,-82,4,1.23
594586,594743,2528,51.122246,17.058154,109.3,-85,4,2.06
594990,595062,2529,51.122241,17.058166,109.2,-79,4,1.6
595404,595499,2530,51.122247,17.05826,109.0,-88,3,4.08
595783,595916,2531,51.122325,17.058277,108.8,-85,4,1.6
596156,596301,2532,51.122288,17.058318,108.9,-81,4,1.07
596533,596622,2533,51.122326,17.058212,108.6,-87,4,1.63
596952,597319,2534,51.12236,17.058237,108.8,-95,4,1.86
597344,598279,2535,51.122419,17.058305,108.5,-96,4,0.99
597782,598581,2536,51.122306,17.058351,108.9,-78,4,1.94
598174,598318,2537,51.122255,17.058308,108.9,-82,4,1.58
598577,598705,2538,51.12242,17.058262,109.0,-82,4,0.81
599000,599095,2539,51.122261,17.05839,108.5,-91,4,1.53
599430,599574,2540,51.122264,17.058309,108.5,-82,3,4.5
599861,600016,2541,51.122431,17.058319,109.0,-85,3,4.66
600279,601132,2542,51.122401,17.058267,108.4,-86,4,1.88
600694,600854,2543,51.122376,17.058383,109.1,-82,4,2.06
601103,601711,2544,51.122353,17.058397,108.5,-79,4,1.87
